Timestamp,x,y,DL Th,UL Th,Delay,Signal Quality,Bit Error Rate,Registration Status,Serving Cell State,Duplex Mode,MCC,MNC,Cell ID,PCID,TAC,ARFCN,Band,NR_DL Bandwidth,RSRP,RSRQ,SINR,SCS,SRXLEV
2024-12-16 11:16:49,-2.08141276226365,4.78466676871661,0.0,0.0,0.000000,99,99,,,,,,,,,,,,,,,,
2024-12-16 11:16:51,-1.75375615191112,4.77088978540203,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-108,-19,1,1,704
2024-12-16 11:16:52,-1.38593636872729,4.74167050213442,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-108,-19,1,1,704
2024-12-16 11:16:54,-1.0557479705359,4.6689608569311,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-104,-16,1,1,1279
2024-12-16 11:16:55,-0.776778127602411,4.55330492724117,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-104,-16,1,1,1279
2024-12-16 11:16:57,-0.48324007350087,4.43713807933644,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-103,-23,1,1,1344
2024-12-16 11:16:58,-0.198876147443619,4.29923705988803,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-103,-23,1,1,1344
2024-12-16 11:16:59,0.0684139743805226,4.13365564877836,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:00,0.288832557765026,3.95836811291045,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-102,-19,1,1,1408
2024-12-16 11:17:02,0.553845965234956,3.54142981027082,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:03,0.668686408828739,3.28112439488132,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:04,0.750187110857028,3.0008680384449,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:05,0.876207667784479,2.74202498320803,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:06,1.02897156250118,2.49250867104624,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:08,1.153175975458,2.22553070314684,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:09,1.23219824134101,1.94872787556181,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 11:17:10,1.33548734187668,1.67776274111478,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-112,-20,1,1,192
2024-12-16 11:17:12,1.53669100964514,1.10734735195326,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-112,-20,1,1,192
2024-12-16 11:17:13,1.63050292008113,0.866426722378191,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-112,-20,1,1,192
2024-12-16 11:17:14,1.74175550493049,0.601551800671647,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:15,1.82876227673879,0.333712641111985,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-119,-22,1,1,-705
2024-12-16 11:17:16,1.88721497832243,0.166750390949167,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-119,-22,1,1,-705
2024-12-16 11:17:18,1.8929847966636,0.164976060447818,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,101,0,1,647232,78,3,-140,-40,1,1,-3456
2024-12-16 11:17:42,1.87735790595462,0.157496575859041,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-88,-11,21,1,3648
2024-12-16 11:17:43,2.043602276808,0.237654537358118,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-88,-11,21,1,3648
2024-12-16 11:17:45,2.08554396368202,0.650476338077929,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-89,-11,29,1,3456
2024-12-16 11:17:46,2.07180545712744,0.975787717097097,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-88,-11,23,1,3648
2024-12-16 11:17:47,2.04677940991857,1.29418456199602,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-89,-11,25,1,3456
2024-12-16 11:17:49,2.03848367786184,1.45763972982591,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-90,-11,26,1,3328
2024-12-16 11:17:51,2.02801898932709,1.454151623617,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-87,-11,21,1,3712
2024-12-16 11:17:52,2.01031440314212,1.44545273454589,0.0,0.0,0.000000,,,,,,,,,,,,,,,,,,
2024-12-16 11:17:53,1.86417628129268,1.64019014541298,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-89,-11,21,1,3519
2024-12-16 11:17:56,1.87547728264817,2.43695830212912,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-94,-11,22,1,2816
2024-12-16 11:17:57,1.88391568148037,2.78251055989749,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 11:17:59,1.89105530178341,3.12011671686559,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-88,-11,25,1,3648
2024-12-16 11:18:00,1.90662451068562,3.46512369240323,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-84,-11,19,1,4159
2024-12-16 11:18:02,1.9480810254926,3.81027712712549,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-79,-11,24,1,4736
2024-12-16 11:18:03,1.97300053096024,4.08464479953501,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-85,-11,21,1,4032
2024-12-16 11:18:04,1.97899393462455,4.13563479949305,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-84,-11,15,1,4223
2024-12-16 11:18:30,2.00537313149245,4.15586423791679,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-12,12,1,3199
2024-12-16 11:18:31,2.01796579655047,4.14940720677592,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:18:32,2.13988393872892,3.87457197365037,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,10,1,3072
2024-12-16 11:18:34,2.01694197580726,3.23390145282217,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-97,-12,14,1,2432
2024-12-16 11:18:35,1.97139875907546,2.95175168198174,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-97,-12,14,1,2432
2024-12-16 11:18:36,1.94721759095566,2.65080484864319,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-97,-12,12,1,2496
2024-12-16 11:18:39,1.89153089797335,2.03887269553994,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-93,-11,15,1,3008
2024-12-16 11:18:40,1.78355396159692,1.71893090584812,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-102,-12,15,1,1919
2024-12-16 11:18:41,1.71766440788362,1.41776256384006,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-101,-12,6,1,1983
2024-12-16 11:18:43,1.70254685383653,1.1185681062791,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-100,-12,6,1,2112
2024-12-16 11:18:44,1.65990847157659,0.797667519556145,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-97,-11,9,1,2496
2024-12-16 11:18:45,1.59809661687706,0.48488863405249,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-99,-12,9,1,2303
2024-12-16 11:18:46,1.5310590525622,0.171002835122951,0.0,0.0,0.000000,,,,,,,,,,,,,,,,,,
2024-12-16 11:18:48,1.45948312165898,-0.162983491085697,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-102,-12,11,1,1792
2024-12-16 11:18:49,1.3732428386658,-0.488957237164046,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-95,-11,11,1,2752
2024-12-16 11:18:50,1.27121820223375,-0.808675901139206,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-12,8,1,1152
2024-12-16 11:18:52,1.18102175813735,-1.16430813614072,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-99,-12,8,1,2303
2024-12-16 11:18:53,1.07953782679065,-1.47231183191295,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-101,-12,4,1,1983
2024-12-16 11:18:56,0.868218484214309,-2.08726938613516,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-97,-12,9,1,2432
2024-12-16 11:18:57,0.759113115182016,-2.39277915654153,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 11:18:58,0.620760718643935,-2.68696232821005,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-94,-12,9,1,2816
2024-12-16 11:18:59,0.441553096922676,-2.91034419285429,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-97,-13,8,1,2559
2024-12-16 11:19:00,0.234404961017808,-3.11027166867172,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-99,-14,9,1,2176
2024-12-16 11:19:02,-0.151166463984127,-3.3252433561498,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,1,1,3136
2024-12-16 11:19:03,-0.421565645086563,-3.36272073938523,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:19:05,-0.701718713217141,-3.38012541988265,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-106,-15,1,1,1343
2024-12-16 11:19:06,-0.967347306675124,-3.38518645479085,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-113,-21,1,1,448
2024-12-16 11:19:09,-1.78653880473615,-3.39959495355536,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-17,1,1,896
2024-12-16 11:19:10,-2.06497950699167,-3.41881403781681,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-22,1,1,1023
2024-12-16 11:19:11,-2.3129208971578,-3.40298397883809,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-22,1,1,1279
2024-12-16 11:19:12,-2.59533918793917,-3.4156783167708,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:19:13,-2.86824768537678,-3.3991109308197,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-17,1,1,768
2024-12-16 11:19:14,-3.14554034246906,-3.38739322478235,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-14,1,1,1216
2024-12-16 11:19:15,-3.39047695651154,-3.39198730027465,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-14,1,1,1216
2024-12-16 11:19:17,-3.63087409264874,-3.39378769854626,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-108,-19,2,1,1088
2024-12-16 11:19:18,-3.88494417552175,-3.39637080803274,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-19,1,1,639
2024-12-16 11:19:19,-4.15625263542129,-3.41450924692985,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-114,-20,1,1,383
2024-12-16 11:19:20,-4.43474891995331,-3.43854663842301,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-22,1,1,896
2024-12-16 11:19:21,-4.73356025204858,-3.44577787257986,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-113,-19,1,1,448
2024-12-16 11:19:22,-4.9902279067587,-3.48827387112017,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-113,-19,1,1,448
2024-12-16 11:19:23,-5.29083611977012,-3.52730155523621,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-113,-19,1,1,448
2024-12-16 11:19:24,-5.56542253891362,-3.57486975283429,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-113,-20,1,1,448
2024-12-16 11:19:26,-6.13620297512892,-3.71959269461096,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-16,1,1,639
2024-12-16 11:19:27,-6.4297103145214,-3.8174362123155,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-21,1,1,576
2024-12-16 11:19:28,-6.67746256642465,-3.91220916280066,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-21,1,1,576
2024-12-16 11:19:29,-6.95572154281352,-4.00885028831014,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:19:31,-7.47785986741095,-4.16228662500703,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:19:32,-7.78434299670706,-4.19796304187264,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:19:33,-8.06525960691915,-4.2233788342847,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:19:34,-8.29125477589479,-4.20437685016878,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:19:36,-8.57854911795375,-4.02392474235548,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-140,-40,1,1,-3072
2024-12-16 11:19:37,-8.74155053601667,-3.79154535620756,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-20,1,1,959
2024-12-16 11:19:38,-8.69842682265723,-3.74149759300601,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-20,1,1,959
2024-12-16 11:19:40,-8.65634264090482,-3.72575880813498,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-22,1,1,639
2024-12-16 11:20:03,-8.58050111726447,-3.71115608564218,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-117,-23,1,1,-1
2024-12-16 11:20:05,-8.35383379371002,-3.75005130561505,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-116,-20,1,1,63
2024-12-16 11:20:07,-8.37531878550729,-3.73594667796557,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-116,-20,1,1,63
2024-12-16 11:20:20,-8.43807981054008,-4.01039897822438,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-20,1,1,768
2024-12-16 11:20:21,-8.45076527349746,-4.03477023392005,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-23,1,1,832
2024-12-16 11:20:22,-8.3222931572639,-3.96478614854911,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-23,1,1,832
2024-12-16 11:20:24,-7.86764609130651,-4.09342785606577,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-20,1,1,576
2024-12-16 11:20:26,-7.52732350005414,-4.24361705560169,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-17,1,1,896
2024-12-16 11:20:27,-7.38814842072551,-4.24755139384616,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-24,1,1,512
2024-12-16 11:20:28,-6.94769843481929,-4.1151087563296,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-111,-22,1,1,703
2024-12-16 11:20:30,-6.72770648708729,-4.01633648420035,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-20,1,1,639
2024-12-16 11:20:31,-6.27637990648887,-3.91381676699102,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 11:20:32,-6.16679497375275,-3.85446398303841,0.0,0.0,0.000000,,,,,,,,,,,,,,,,,,
2024-12-16 11:20:33,-5.99797443417952,-3.76787750470782,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-20,1,1,832
2024-12-16 11:20:35,-5.47566228550611,-3.77762740023117,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-112,-22,1,1,512
2024-12-16 11:20:36,-5.2460538782265,-3.74971329810754,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-21,1,1,1023
2024-12-16 11:20:37,-4.9756914842029,-3.71176581160308,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-109,-22,1,1,959
2024-12-16 11:20:38,-4.74987336560032,-3.68611473533414,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-104,-17,1,1,1599
2024-12-16 11:20:40,-4.26104348061211,-3.67459205604062,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-105,-19,1,1,1472
2024-12-16 11:20:41,-4.00793229658708,-3.66133332134031,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-20,1,1,1152
2024-12-16 11:20:42,-3.74752536388479,-3.64568842878109,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-19,1,1,768
2024-12-16 11:20:43,-3.49553295895954,-3.64672604572296,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-19,1,1,768
2024-12-16 11:20:44,-3.21577584806312,-3.64162001421769,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-18,1,1,1279
2024-12-16 11:20:46,-2.69636916964191,-3.61011331206591,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-104,-17,1,1,1536
2024-12-16 11:20:47,-2.4414565055916,-3.6129066980539,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-107,-17,1,1,1216
2024-12-16 11:20:49,-2.15794658285985,-3.61205558006718,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-110,-22,1,1,832
2024-12-16 11:20:50,-1.88316765698737,-3.59767636964912,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-114,-20,1,1,319
2024-12-16 11:20:51,-1.64136120310627,-3.58897133945199,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-115,-24,1,1,192
2024-12-16 11:20:52,-1.37800218994255,-3.61229215287688,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-105,-14,1,1,1472
2024-12-16 11:20:53,-1.11293667749818,-3.61226054879093,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:20:54,-0.879275396609078,-3.60560301905576,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-106,-12,5,1,1343
2024-12-16 11:20:55,-0.645864159359375,-3.5593319261353,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-97,-11,1,1,2496
2024-12-16 11:20:56,-0.432939160738914,-3.50468429149587,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-100,-15,1,1,2048
2024-12-16 11:20:57,-0.18113321824663,-3.41841193371019,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-96,-12,9,1,2623
2024-12-16 11:20:58,0.0662135947607979,-3.26306290156396,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-91,-12,9,1,3263
2024-12-16 11:20:59,0.26792154179516,-3.06342364223025,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-91,-12,9,1,3263
2024-12-16 11:21:02,0.587926477889014,-2.50543070472375,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,12,1,3072
2024-12-16 11:21:03,0.668146656897354,-2.22022539627492,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-94,-11,12,1,2816
2024-12-16 11:21:04,0.740820168519581,-1.93514262697013,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,13,1,3136
2024-12-16 11:21:05,0.829301574683131,-1.65166903080569,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,13,1,3072
2024-12-16 11:21:06,0.924307566777343,-1.3808997341403,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,10,1,3072
2024-12-16 11:21:07,1.00231389390296,-1.11054342764709,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-94,-11,17,1,2943
2024-12-16 11:21:08,1.08154214197784,-0.824585818662326,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-100,-11,17,1,2112
2024-12-16 11:21:09,1.15314245007309,-0.552737316059767,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-99,-11,17,1,2303
2024-12-16 11:21:10,1.23364442474899,-0.259895826539738,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:21:12,1.31276302908517,0.0076899282796763,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,19,1,3199
2024-12-16 11:21:13,1.39779777932068,0.262623675508536,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-92,-11,17,1,3199
2024-12-16 11:21:14,1.48687892743048,0.551561191921159,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-88,-11,17,1,3648
2024-12-16 11:21:17,1.69882790648828,1.16539074905264,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-85,-11,20,1,3968
2024-12-16 11:21:18,1.81480721644452,1.47463463960328,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-89,-11,23,1,3456
2024-12-16 11:21:19,1.95360880790616,1.73983258070859,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-89,-11,23,1,3583
2024-12-16 11:21:20,2.06901143695451,2.03015772639069,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-89,-11,16,1,3583
2024-12-16 11:21:21,2.19863428879032,2.31428778676277,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 11:21:22,2.32329497721157,2.57490254622759,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-86,-11,16,1,3903
2024-12-16 11:21:24,2.4761820236409,2.85415571958139,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-85,-11,20,1,4032
2024-12-16 11:21:25,2.65292344152575,3.15307638389963,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-84,-11,22,1,4096
2024-12-16 11:21:26,2.81219552776612,3.41977037274401,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-84,-11,24,1,4096
2024-12-16 11:21:27,2.94835288666878,3.7080819523844,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-85,-11,15,1,4032
2024-12-16 11:21:28,3.06129842843258,3.92332651979497,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-89,-11,15,1,3583
2024-12-16 11:21:30,3.29811347810213,4.15569027141823,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-87,-11,14,1,3776
2024-12-16 11:21:31,3.58719484398561,4.2768082085293,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-95,-11,17,1,2752
2024-12-16 11:21:33,4.10772921199479,4.26810464239098,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 11:21:35,4.63029537792984,4.30574077386465,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-102,-12,6,1,1919
2024-12-16 11:21:37,5.11936912053148,4.32252972291647,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-105,-14,6,1,1408
2024-12-16 11:21:38,5.38885784564201,4.31186786559207,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,201,1,1,647232,78,3,-103,-14,11,1,1728
